,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1122,Johann Sebastian Bach,"Suite in E for Lute, BWV 1006a/1000 - Arr. Harp: 7. Gigue",3gfSEacBcjxLiex9AhqyQO,7,0.327,0.0873,3,-29.421,1,0.0407,0.993,0.909,0.115,0.347,105.951,118000,3
1123,Johann Sebastian Bach,"Sonata No. 1 in D Minor, BWV 1001: III. Siciliana",51VqYYqGlHGWzxaDZzslRS,6,0.261,0.163,4,-22.696,1,0.0335,0.809,0.0446,0.107,0.392,93.678,160280,4
1124,Johann Sebastian Bach,"Das Wohltemperierte Klavier: Book 1, BWV 846-869: Prelude in C sharp major BWV 848",59PL5oLBTNfavInWUkWVw1,7,0.274,0.149,1,-26.007,1,0.0403,0.981,0.839,0.112,0.906,146.0,69413,1
1125,Johann Sebastian Bach,"Brandenburg Concerto No.1 In F, BWV 1046: 2. Adagio",5TBA0OEU4EwtXGiHEGJiOT,7,0.165,0.0782,2,-21.264,0,0.0345,0.944,0.83,0.0481,0.0514,138.133,215960,4
1126,Johann Sebastian Bach,"Orchestral Suite No.3 in D, BWV 1068: 2. Air",6NfVensuKfUMP3FOaLOmb1,9,0.138,0.0725,2,-21.763,1,0.0418,0.929,0.918,0.112,0.046,62.527,197315,3
1127,Johann Sebastian Bach,"Sonata No. 3 in G Major, BWV 1005: II. Fuga",6WCwT2fXi0CVozhvV0LRuS,8,0.312,0.41,6,-15.249,1,0.0271,0.878,0.331,0.106,0.667,87.216,514400,4
1128,Johann Sebastian Bach,"Jesus nahm zu sich die Zwölfe, Cantata BWV 22: 5. Sanctify Us (Arr. Cohen)",6ebxJXMiZKa4buMps1VcdU,8,0.427,0.166,10,-25.225,1,0.0421,0.993,0.932,0.0921,0.421,96.716,192653,4
1129,Johann Sebastian Bach,"Sonata in A Minor, BWW 965: I. Adagio",6tctlQH0sGYllwIhnhBLTi,6,0.281,0.379,8,-16.507,0,0.0349,0.829,0.0885,0.078,0.367,104.564,112760,4
1130,Johann Sebastian Bach,"English Suite No. 2 in A Minor, BWV 807: 4. Sarabande",6wbb37IRFa6ou2POj16Bh7,7,0.482,0.0226,9,-30.218,0,0.0505,0.994,0.918,0.0675,0.16,101.326,212093,4
1131,Johann Sebastian Bach,"Sonata No. 3 in G Major, BWV 1005: IV. Allegro assai",78GU8ApP6dm9tuExQCaM1G,7,0.218,0.563,6,-14.035,1,0.0407,0.855,0.829,0.27,0.909,129.061,214093,3
1132,Johann Sebastian Bach,"Sonata No. 3 in G Major, BWV 1005: III. Largo",7Fs3k0iO4hDwe7dCGlbmCV,7,0.219,0.208,11,-19.928,1,0.0371,0.839,0.177,0.113,0.405,71.75,151013,4
1133,Johann Sebastian Bach,"Sonata in C Major, BWW 966: III. Adagio",7JUBRSkXmIx0zQ3o6HHHO2,6,0.314,0.431,11,-15.296,1,0.034,0.857,0.692,0.0981,0.741,101.553,84440,4
1134,Johann Sebastian Bach,"French Suite No.5 in G, BWV 816: 3. Sarabande",7cFgWFRU5YbwfC6M9agIXM,7,0.324,0.0225,7,-32.146,1,0.0465,0.994,0.848,0.128,0.362,66.367,229402,4
1135,Johann Sebastian Bach,"Sonata in D Minor, BWW 964: IV. Allegro",7dwqw49AgT991w3WVJOh5Y,6,0.246,0.643,1,-12.96,0,0.0366,0.866,0.719,0.25,0.964,105.938,279227,4
1136,Johann Sebastian Bach,"Concerto in G major, BWV 973 (from Vivaldi RV299) - Arr. for harp and orchestra by N.Zabaleta: 2. Largo cantabile",7lw4jbq1RL4U7xmrUbmPzo,7,0.545,0.024,4,-25.792,0,0.0423,0.987,0.927,0.0954,0.114,124.554,153000,4
1137,Johann Sebastian Bach,"Sonata in A Minor, BWW 965: II. Fuga",7oNKZnVfOzZ70G2VvTQfOo,6,0.201,0.543,8,-15.281,0,0.0346,0.85,0.469,0.0895,0.865,87.387,250360,4
1138,Johann Sebastian Bach,"Suite No.1 in C, BWV 1066: 5. Menuet I-II",7waCXERT6617Kb2yZdWcoF,7,0.389,0.134,0,-17.642,1,0.0444,0.935,0.93,0.174,0.274,128.25,131160,4
1139,Johann Sebastian Bach,"Partita No. 4 in D Major, BWV 828: V. Sarabande",02UfNUoxphQFSLYQnSzqhM,0,0.267,0.286,1,-17.582,1,0.05,0.888,0.692,0.062,0.604,84.736,356987,4
1140,Johann Sebastian Bach,"Viola da gamba Sonata No. 1 in G Major, BWV 1027: III. Andante",038gsZG1ObZUtFMkwIJnqH,0,0.311,0.0758,6,-24.592,1,0.0357,0.768,0.00425,0.0699,0.169,84.039,117400,4
1141,Johann Sebastian Bach,"English Suite No. 4 in F Major, BWV 809: V, VI. Menuet I and II",04wVYmNG2nENNrBtqqaKmD,0,0.42,0.109,2,-23.702,0,0.0345,0.993,0.878,0.129,0.707,150.415,199667,4
1142,Johann Sebastian Bach,"English Suite No. 2 in A Minor, BWV 807: III. Courante",08RmZtLd8kD4sDnkg4orMM,0,0.426,0.224,0,-21.523,1,0.0533,0.993,0.948,0.0854,0.676,81.624,115280,4
1143,Johann Sebastian Bach,"English Suite No. 1 in A Major, BWV 806: III, IV. Courante I, Courante II",0Ahqc76die1G8sCLzWZqwo,0,0.481,0.122,9,-23.751,1,0.0441,0.995,0.91,0.107,0.837,77.753,101987,4
1144,Johann Sebastian Bach,"English Suite No. 2 in A Minor, BWV 807: VI, VII. Bourrée I and II",0HDLN7XWX08wwW8ZoPAiZt,0,0.459,0.217,4,-19.912,0,0.0357,0.993,0.898,0.0978,0.72,113.023,242813,4
1145,Johann Sebastian Bach,"Partita No. 2 in C Minor, BWV 826: I. Sinfonia",0JCBepDnwU7phYKPYFefUj,0,0.299,0.445,11,-15.761,0,0.0398,0.811,0.0295,0.232,0.608,110.823,289440,3
1146,Johann Sebastian Bach,"Partita No. 5 in G Major, BWV 829: II. Allemande",0MhOrRLv9niZ3gGaE5WHjr,0,0.261,0.417,1,-17.013,1,0.0384,0.887,0.16,0.0765,0.776,133.44,326613,3
1147,Johann Sebastian Bach,"English Suite No. 4 in F Major, BWV 809: III. Courante",0SzwoDJU4vDfVtnSj3F5sU,0,0.571,0.141,5,-23.234,1,0.0465,0.994,0.875,0.107,0.866,79.99,99467,4
1148,Johann Sebastian Bach,"English Suite No. 1 in A Major, BWV 806: V, VI. Double I, Double II",0ZPiSrVs8nNMMBp9ZKZXFM,0,0.459,0.141,9,-22.905,1,0.055,0.993,0.908,0.0955,0.532,131.924,428373,4
1149,Johann Sebastian Bach,"Partita No. 2 in C Minor, BWV 826: V. Rondeau",0dgICuZHkXwnHU0mKVsj6A,0,0.327,0.455,11,-21.776,0,0.0406,0.93,0.961,0.117,0.974,113.454,92867,4
1150,Johann Sebastian Bach,"Toccata and Fugue in D minor, BWV 565",0oGqPmdyejYFiYPOXl2Lkm,0,0.122,0.181,2,-18.813,0,0.033,0.438,0.845,0.0937,0.13,95.104,482080,4
1151,Johann Sebastian Bach,"Johannespassion, BWV 245: ""Erster Teil. Evangelist. Simon Petrus aber folgete Jesu nach"" (Evangelist) - 2nd Version. 1725",0pWzbPA398tT7Y5gU12G8w,0,0.0,0.0198,9,-30.938,1,0.0,0.91,0.0,0.208,0.0,0.0,12564,0
1152,Johann Sebastian Bach,"Partita No. 1 in B-Flat Major, BWV 825: III. Corrente",119MqIfcq4xlUBFHltMg16,0,0.269,0.595,9,-17.397,1,0.0402,0.866,0.0193,0.0856,0.879,89.681,179653,4
1153,Johann Sebastian Bach,"Partita No. 1 in B-Flat Major, BWV 825: II. Allemande",13dua4mRBziqd9sDJQHohO,0,0.123,0.48,9,-16.9,1,0.0383,0.868,0.838,0.0627,0.769,77.707,246707,4
1154,Johann Sebastian Bach,"English Suite No. 5 in E Minor, BWV 810: VII. Gigue",1I72ANsk4wgZy4VMtpsvUV,0,0.554,0.252,4,-18.048,0,0.0377,0.994,0.86,0.201,0.792,117.014,161440,4
1155,Johann Sebastian Bach,"Christmas Oratorio, BWV 248 / Part Two - For The Second Day Of Christmas: No.10 Sinfonia",1IUZxHsjAnvzs84GuVD7yP,0,0.0629,0.0191,4,-30.289,0,0.0473,0.983,0.93,0.101,0.0585,58.768,278933,4
1156,Johann Sebastian Bach,"Partita No. 6 in E Minor, BWV 830: I. Toccata",1OTcbVoaDAUApZCfaK0OBl,0,0.365,0.538,3,-13.437,0,0.0423,0.953,0.771,0.189,0.535,132.873,440120,4
1157,Johann Sebastian Bach,"Partita No. 3 in A Minor, BWV 827: I. Fantasia",1Rk8tSiaaUmInYUNaaPu8H,0,0.322,0.687,8,-15.147,0,0.0355,0.885,0.845,0.081,0.964,86.445,134093,3
1158,Johann Sebastian Bach,"Concerto in C Minor for Violin & Oboe, BWV 1060R: 2. Adagio",1SoDGJ8NWpgKz19lgzjttP,0,0.199,0.0943,0,-18.922,0,0.0427,0.934,0.676,0.134,0.0723,95.545,309893,3
1159,Johann Sebastian Bach,"Partita No. 2 in C Minor, BWV 826: III. Courante",1YSEtsB7nmQNdXzoqIz1Mj,0,0.263,0.423,11,-15.281,0,0.0315,0.817,0.0249,0.107,0.816,144.898,129413,4
1160,Johann Sebastian Bach,"English Suite No. 5 in E Minor, BWV 810: II. Allemande",1ZULbBOMsTocLSWe7W3QVf,0,0.444,0.151,4,-24.025,0,0.0484,0.993,0.898,0.104,0.366,120.321,205533,4
1161,Johann Sebastian Bach,"English Suite No. 1 in A Major, BWV 806: VIII. Bourée I and II",1e74mgJLUGms7PBqKwHvZ3,0,0.502,0.21,9,-21.648,1,0.0361,0.993,0.926,0.122,0.706,115.06,233467,4
1162,Johann Sebastian Bach,"English Suite No. 4 in F Major, BWV 809: IV. Sarabande",1hwKA0vs3N8JQ6w8QEooyJ,0,0.487,0.00269,5,-31.011,1,0.102,0.995,0.885,0.0863,0.208,78.535,233453,4
1163,Johann Sebastian Bach,"Partita No. 4 in D Major, BWV 828: II. Allemande",1qfSvy4mF9y9YgvJAf0Kkm,0,0.267,0.285,1,-17.156,1,0.0362,0.882,0.608,0.143,0.472,96.729,614080,4
1164,Johann Sebastian Bach,"Partita No. 4 in D Major, BWV 828: VII. Gigue",1qkfoo38vQpfoJerKyANZC,0,0.339,0.693,1,-12.758,1,0.0358,0.943,0.937,0.0521,0.961,112.165,245453,4
1165,Johann Sebastian Bach,"English Suite No. 3 in G Minor, BWV 808: II. Allemande",22iKKhRrFWB0NVfUKsel3c,0,0.525,0.181,7,-25.013,0,0.0429,0.993,0.925,0.128,0.394,113.388,214187,4
1166,Johann Sebastian Bach,"Partita No. 5 in G Major, BWV 829: VII. Gigue",2NxiX9xoMI4EMJhoiAW1IJ,0,0.386,0.647,6,-13.378,1,0.0308,0.921,0.645,0.0848,0.965,96.275,251893,3
1167,Johann Sebastian Bach,"English Suite No. 3 in G Minor, BWV 808: V, VI. Gavotte I and II",2QbkcPoMkkvntEIwOlYfJn,0,0.576,0.156,7,-22.779,0,0.0427,0.994,0.927,0.13,0.691,88.307,195320,4
1168,Johann Sebastian Bach,"Partita No. 6 in E Minor, BWV 830: VII. Gigue",2RSQINUZVaynS6Pvgq3VhP,0,0.196,0.605,3,-13.76,0,0.0373,0.893,0.819,0.119,0.767,66.828,380880,4
1169,Johann Sebastian Bach,"English Suite No. 6 in D Minor, BWV 811: VI, VII. Gavotte I and II",2RlNMHMIRDTQo2j3mSA4Rx,0,0.553,0.135,2,-22.028,1,0.0412,0.992,0.899,0.0812,0.434,152.522,238733,4
1170,Johann Sebastian Bach,"Partita No. 3 in A Minor, BWV 827: IV. Sarabande",2gWVNYpzS1AOzHuqHoniLL,0,0.386,0.234,8,-16.915,0,0.0401,0.811,0.111,0.0862,0.339,120.249,268573,4
1171,Johann Sebastian Bach,"St. Matthew Passion, BWV 244 / Part Two: ""Wir setzen uns mit Tränen nieder""",2jQnmiccC8rzxMurU1Mlpb,0,0.0606,0.211,0,-19.106,0,0.0374,0.934,0.89,0.237,0.182,62.997,387333,3
1172,Johann Sebastian Bach,"English Suite No. 6 in D Minor, BWV 811: I. Prélude",2jTp11g66FcdJWyNDc5TPs,0,0.348,0.146,2,-20.713,0,0.0409,0.994,0.922,0.118,0.24,136.01,441533,4
1173,Johann Sebastian Bach,"English Suite No. 1 in A Major, BWV 806: II. Allemande",2p0J0EVRElPlz7J3AEJGbP,0,0.471,0.123,4,-26.496,1,0.0472,0.995,0.909,0.0845,0.334,122.209,269253,4
1174,Johann Sebastian Bach,"Brandenburg Concerto No. 3 in G Major, BWV 1048: II. Adagio",2rWgUdN0bKqMnSzFrwtMOx,0,0.227,0.00991,0,-37.179,1,0.0474,0.66,0.965,0.114,0.0,111.83,16867,5
1175,Johann Sebastian Bach,"Partita No. 1 in B-Flat Major, BWV 825: IV. Sarabande",2uuby9C3fSK2EfW6St20XX,0,0.333,0.256,9,-17.651,1,0.0422,0.798,0.303,0.0718,0.427,111.491,327987,3
1176,Johann Sebastian Bach,"Viola da gamba Sonata No. 2 in D Major, BWV 1028: III. Andante",2ynVPRrqd36ypIL60r7zCa,0,0.224,0.0714,10,-24.525,0,0.0377,0.789,0.0125,0.0956,0.195,90.988,230667,3
1177,Johann Sebastian Bach,"Viola da gamba Sonata No. 1 in G Major, BWV 1027: II. Allegro ma non tanto",37YFgkmMRDVTb0WOqB3g8B,0,0.432,0.237,6,-21.176,1,0.0338,0.813,0.0021,0.112,0.818,102.506,207827,4
1178,Johann Sebastian Bach,"English Suite No. 5 in E Minor, BWV 810: III. Courante",38xXUPdf14Utunzz7txYvM,0,0.431,0.101,4,-23.966,0,0.0394,0.993,0.876,0.174,0.565,79.83,136333,3
1179,Johann Sebastian Bach,"English Suite No. 1 in A Major, BWV 806: IX. Gigue",3AyEliny9ljvHx7LmqHkDt,0,0.269,0.225,6,-22.267,0,0.046,0.991,0.924,0.105,0.841,175.343,177733,4
1180,Johann Sebastian Bach,"Partita No. 2 in C Minor, BWV 826: II. Allemande",3Buh1dx5ap3r02wu4SbRJv,0,0.338,0.384,11,-17.13,0,0.0382,0.919,0.253,0.137,0.671,106.024,306600,4
1181,Johann Sebastian Bach,"Partita No. 2 in C Minor, BWV 826: VI. Capriccio",3HxQaKZqagDlcyPc4Ebee7,0,0.446,0.786,11,-11.901,0,0.0324,0.653,0.874,0.318,0.965,108.188,228040,4
1182,Johann Sebastian Bach,"Organ Sonata No. 4, BWV 528: 2. Andante [Adagio] (Transcr. by August Stradal)",3IdnD5slYZUFatKMmMKFr4,0,0.384,0.0414,11,-23.019,0,0.0378,0.992,0.897,0.0684,0.0618,71.224,326520,4
1183,Johann Sebastian Bach,"English Suite No. 6 in D Minor, BWV 811: IV, V. Sarabande and Double",3JmgRTjJiyx9AUdCMORFE9,0,0.473,0.0198,5,-28.378,1,0.067,0.995,0.926,0.0831,0.244,84.986,439627,4
1184,Johann Sebastian Bach,"Orchestral Suite No. 3 in D Major, BWV 1068: 2. Air",3VJq2dxVrbUa2g9rmfvEvC,0,0.168,0.0971,2,-24.588,1,0.0395,0.933,0.85,0.349,0.0738,135.818,277613,4
1185,Johann Sebastian Bach,"Brandenburg Concerto No.3 In G Major, BWV 1048: 1. (Allegro)",3VeMn7UDY4v9BTgdUWjDWe,0,0.598,0.323,6,-17.436,1,0.0453,0.868,0.0155,0.205,0.825,95.659,346453,4
1186,Johann Sebastian Bach,"English Suite No. 5 in E Minor, BWV 810: I. Prélude",3ZFmu1hnwFBPTB9HZpVQKK,0,0.443,0.185,4,-20.645,0,0.0314,0.994,0.93,0.146,0.63,97.19,297387,3
1187,Johann Sebastian Bach,"Viola da gamba Sonata No. 2 in D Major, BWV 1028: II. Allegro",3ZbY3vrXtN8kXJWd3ICtpw,0,0.268,0.213,1,-20.279,1,0.0486,0.772,0.00155,0.0919,0.835,84.344,217267,4
1188,Johann Sebastian Bach,"Partita No. 6 in E Minor, BWV 830: VI. Tempo di gavotta",3ZiAUQSpGhdBBuqkbGibqo,0,0.43,0.521,3,-18.846,0,0.0444,0.916,0.943,0.116,0.971,92.193,128227,4
1189,Johann Sebastian Bach,"English Suite No. 2 in A Minor, BWV 807: VIII. Gigue",3ad7nbNEpZW9aQyzNH0qgd,0,0.46,0.279,0,-20.879,1,0.0735,0.995,0.911,0.139,0.878,177.537,237453,1
1190,Johann Sebastian Bach,"English Suite No. 3 in G Minor, BWV 808: IV. Sarabande",3avkuhpUxcMbjJxTnUdP84,0,0.441,0.00976,0,-29.126,0,0.0577,0.995,0.898,0.151,0.173,74.372,251427,4
1191,Johann Sebastian Bach,"Partita for Violin Solo No.3 in E, BWV 1006: 1. Preludio",3eznFb7dUjsHO3c3vNjF0G,0,0.378,0.313,9,-14.732,1,0.0724,0.993,0.0494,0.178,0.797,113.093,227720,3
1192,Johann Sebastian Bach,"English Suite No. 2 in A Minor, BWV 807: IV. Sarabande",3fXwKLVwhLlwifJvTDm17A,0,0.53,0.0184,0,-27.0,1,0.0588,0.994,0.852,0.0866,0.174,81.966,254080,4
1193,Johann Sebastian Bach,"French Suite No.2 in C Minor, BWV 813: 3. Sarabande",3h923rycY034M9gFvzQjkv,0,0.324,0.042,0,-29.722,0,0.0572,0.994,0.933,0.0944,0.238,69.124,127733,4
1194,Johann Sebastian Bach,"English Suite No. 5 in E Minor, BWV 810: V, VI. Passepied I and II",3jk52ziHUBxYTet4I6kmcM,0,0.492,0.169,2,-21.949,1,0.0342,0.992,0.869,0.115,0.833,99.413,196533,4
1195,Johann Sebastian Bach,"English Suite No. 1 in A Major, BWV 806: VII. Sarabande",3lsEJVf5lexgDbJTjSzv6o,0,0.446,0.00977,9,-29.291,1,0.0482,0.994,0.901,0.074,0.277,85.092,290000,4
1196,Johann Sebastian Bach,"Viola da gamba Sonata No. 3 in G Minor, BWV 1029: I. Vivace",3opPJX7VLZO6bAzMqCeM0m,0,0.375,0.212,6,-20.349,0,0.0414,0.807,0.00246,0.0964,0.719,88.758,310733,4
1197,Johann Sebastian Bach,"Improvisation on ""Sinfonia No.11 in G Minor, BWV 797""",3rwngcj0ynt9NNbgRC1Rcy,0,0.33,0.103,7,-20.822,0,0.0497,0.994,0.927,0.132,0.183,161.052,427009,4
1198,Johann Sebastian Bach,"Partita No. 5 in G Major, BWV 829: IV. Sarabande",49Qv08YIBpFCrn37dClG2l,0,0.373,0.146,6,-17.872,1,0.0609,0.858,0.0418,0.0616,0.474,79.463,324347,4
1199,Johann Sebastian Bach,"Brandenburg Concerto No. 4 in G Major, BWV 1049: 1. Allegro",4IudDfXnORkDVSA3EVsyGL,0,0.451,0.207,6,-17.722,1,0.0547,0.857,0.000166,0.0963,0.64,93.516,418280,4
1200,Johann Sebastian Bach,"English Suite No. 3 in G Minor, BWV 808: VII. Gigue",4K5d53PIowfhiJJVFAnlXB,0,0.526,0.347,7,-19.965,0,0.0569,0.995,0.914,0.193,0.888,92.263,181707,4
1201,Johann Sebastian Bach,"English Suite No. 6 in D Minor, BWV 811: VIII. Gigue",4KYQOgCib0goxdEruKCrK6,0,0.497,0.223,9,-18.393,1,0.0317,0.993,0.94,0.114,0.623,145.796,195800,4
1202,Johann Sebastian Bach,"Viola da gamba Sonata No. 2 in D Major, BWV 1028: IV. Allegro",4KitBYUF2xXeU3ChdzQ2ie,0,0.431,0.247,1,-19.708,1,0.0321,0.809,0.0101,0.124,0.75,104.682,228360,3
1203,Johann Sebastian Bach,"Viola da gamba Sonata No. 3 in G Minor, BWV 1029: III. Allegro",4MFqCcT52O9Za4llhdK0Po,0,0.352,0.266,6,-20.137,0,0.0326,0.771,0.0958,0.106,0.725,100.063,213920,3
1204,Johann Sebastian Bach,"Partita No. 3 in A Minor, BWV 827: II. Allemande",4MnyJe65jcZ5vbYLgar3Z3,0,0.22,0.32,8,-18.603,0,0.0381,0.779,0.0141,0.103,0.551,81.158,204387,4
1205,Johann Sebastian Bach,"Piano Concerto No.2 in E, Bwv 1053: 1. Allegro",4R2esjsqgZ6cthkaTXm51a,0,0.574,0.273,4,-19.176,1,0.0335,0.984,0.842,0.129,0.796,99.503,435960,4
1206,Johann Sebastian Bach,"English Suite No. 3 in G Minor, BWV 808: I. Prélude",4b3k8W6ouakX7xYgU7SQri,0,0.517,0.226,7,-19.921,0,0.0336,0.994,0.88,0.131,0.666,109.197,182693,4
1207,Johann Sebastian Bach,"English Suite No. 6 in D Minor, BWV 811: III. Courante",4lP1CiDbOsdt573VAR6YvT,0,0.501,0.158,2,-21.893,0,0.0425,0.993,0.921,0.153,0.501,79.628,155960,4
1208,Johann Sebastian Bach,"Partita No. 6 in E Minor, BWV 830: IV. Air",4xTUz7duugpiXcY6EoOjH0,0,0.337,0.554,3,-15.699,0,0.0322,0.946,0.974,0.139,0.966,156.226,100427,4
1209,Johann Sebastian Bach,"English Suite No. 1 in A Major, BWV 806: I. Prélude",51utDPnppY2wA27CmcC4x3,0,0.491,0.093,6,-27.516,0,0.0436,0.995,0.934,0.0805,0.778,114.766,130693,4
1210,Johann Sebastian Bach,"Viola da gamba Sonata No. 1 in G Major, BWV 1027: IV. Allegro moderato",560HNDmez4S7qxWxumhTp9,0,0.463,0.211,6,-19.945,1,0.0357,0.816,0.00329,0.106,0.694,98.165,185773,4
1211,Johann Sebastian Bach,"Partita No. 6 in E Minor, BWV 830: V. Sarabande",58c0ncRJ5761MIJNLjP9DB,0,0.283,0.312,8,-14.181,0,0.0417,0.86,0.668,0.117,0.374,86.176,348520,4
1212,Johann Sebastian Bach,"Concerto for Harpsichord, Strings, and Continuo No.7 in G minor, BWV 1058: 2. Andante",5CMxfUreHVd5SrrBVfDDiG,0,0.314,0.0858,10,-23.244,1,0.0397,0.988,0.92,0.164,0.151,68.92,340320,4
1213,Johann Sebastian Bach,"Johannespassion, BWV 245: ""Zweiter Teil. Evangelist. Und siehe da"" (Evangelist) - 2nd Version. 1725",5E9rdymV3vRjf5lqJJo2cF,0,0.609,0.245,3,-14.315,0,0.0633,0.968,0.0,0.11,0.413,99.913,27021,5
1214,Johann Sebastian Bach,"Partita No. 4 in D Major, BWV 828: VI. Menuet",5FUhnfkme52cQxvKesU8Kp,0,0.398,0.507,1,-11.5,1,0.0336,0.501,0.983,0.111,0.934,124.713,85467,4
1215,Johann Sebastian Bach,"English Suite No. 2 in A Minor, BWV 807: I. Prélude",5GbNR035kuqSRIT1gVvyCw,0,0.535,0.252,9,-20.813,0,0.0355,0.994,0.918,0.112,0.584,125.485,242747,3
1216,Johann Sebastian Bach,"Orchestral Suite No. 2 in B Minor, BWV 1067: 7. Badinerie (Performed on Recorder)",5I3WWgqE1iej4ZUq0Xhpcz,0,0.601,0.583,8,-12.972,0,0.0571,0.886,0.959,0.112,0.324,122.567,89920,4
1217,Johann Sebastian Bach,"Partita No. 1 in B-Flat Major, BWV 825: I. Praeludium",5ImzbuXUwGS3nTUYbwUoHu,0,0.301,0.345,9,-15.332,1,0.0304,0.856,0.0721,0.117,0.769,91.673,128840,4
1218,Johann Sebastian Bach,"Partita No. 5 in G Major, BWV 829: III. Corrente",5Nher0flR3yaMGFiBG0iSy,0,0.455,0.577,6,-15.005,1,0.0355,0.923,0.856,0.058,0.972,103.774,117587,3
1219,Johann Sebastian Bach,"Concerto for 2 Violins, Strings, and Continuo in D minor, BWV 1043: 2. Largo ma non tanto",5SyOvGZ4wpQLFJ7auZe4Wu,0,0.174,0.175,5,-20.056,1,0.0445,0.875,0.0568,0.479,0.19,91.908,398580,3
1220,Johann Sebastian Bach,"Partita No. 4 in D Major, BWV 828: I. Ouverture",5TUjmfOmOeXGi675AQKucH,0,0.382,0.532,1,-12.621,1,0.0354,0.807,0.746,0.0604,0.759,110.331,396813,4
1221,Johann Sebastian Bach,"Partita No. 6 in E Minor, BWV 830: III. Corrente",5TY49rm7riA2A0sMnD9of4,0,0.206,0.412,3,-17.455,0,0.0314,0.892,0.229,0.0878,0.87,159.115,268013,3
1222,Johann Sebastian Bach,"Partita No. 3 in A Minor, BWV 827: V. Burlesca",5Tu6SgJIkrS15Z8vIJwXXo,0,0.381,0.578,8,-13.789,0,0.0317,0.933,0.94,0.0882,0.906,120.902,125053,3
1223,Johann Sebastian Bach,"Partita No. 3 in A Minor, BWV 827: VI. Scherzo",5WFWink3pjDQTscVV2HPC7,0,0.346,0.602,1,-15.06,0,0.0312,0.603,0.857,0.0699,0.982,105.8,75333,4
1224,Johann Sebastian Bach,"Partita No. 2 in C Minor, BWV 826: IV. Sarabande",5Z0cnC0Hin8EyYTXf2Qy3Z,0,0.422,0.337,2,-18.299,1,0.0461,0.926,0.677,0.117,0.626,84.641,217240,4
1225,Johann Sebastian Bach,"Partita No. 4 in D Major, BWV 828: IV. Aria",5bYIUQ6WFaXs4dIZ9vMewe,0,0.373,0.423,1,-20.274,1,0.0452,0.926,0.892,0.108,0.971,94.642,138547,4
1226,Johann Sebastian Bach,"Partita No. 5 in G Major, BWV 829: VI. Passepied",5fB02pBSTCw9ka9f3NNKDf,0,0.366,0.507,6,-13.028,1,0.0293,0.772,0.935,0.115,0.971,184.873,94840,4
1227,Johann Sebastian Bach,"Partita No. 4 in D Major, BWV 828: III. Courante",5gp7EJZIePnNPVDT5MVQWW,0,0.28,0.535,1,-13.394,1,0.0325,0.941,0.939,0.161,0.961,144.721,207973,4
1228,Johann Sebastian Bach,"Improvisation on ""Siciliano, from Sonata in E Flat Major for Flute, BWV 1031""",5hNmaRmW87cjt2QBdVzHb2,0,0.326,0.199,7,-17.401,0,0.0341,0.993,0.919,0.112,0.167,109.788,167509,4
1229,Johann Sebastian Bach,"English Suite No. 3 in G Minor, BWV 808: III. Courante",5meIfRoXRw1YQ9O9Y87kLg,0,0.512,0.216,7,-22.548,0,0.0414,0.993,0.875,0.113,0.68,84.883,147667,4
1230,Johann Sebastian Bach,"English Suite No. 6 in D Minor, BWV 811: II. Allemande",5pg5mVN25M35MppbexWUBl,0,0.394,0.117,2,-24.722,0,0.0427,0.994,0.91,0.121,0.244,107.451,226640,4
1231,Johann Sebastian Bach,"Partita No. 5 in G Major, BWV 829: V. Tempo di minuetto",5qmCE7uJf7PRHToGlYFoNO,0,0.264,0.478,6,-16.832,1,0.0402,0.879,0.14,0.0496,0.941,179.059,111507,4
1232,Johann Sebastian Bach,"Partita No. 1 in B-Flat Major, BWV 825: VI. Gigue",61jNuHjk2WdYZJTkPlsTVI,0,0.297,0.502,6,-17.103,0,0.0318,0.776,0.828,0.0871,0.708,86.842,146840,4
1233,Johann Sebastian Bach,"English Suite No. 4 in F Major, BWV 809: I. Prélude",624U291jdLCTwbCSgyYfvm,0,0.578,0.179,5,-21.368,1,0.0349,0.994,0.884,0.116,0.706,99.717,265587,4
1234,Johann Sebastian Bach,"Sonata For Viola Da Gamba And Harpsichord No.3 In G Minor, BWV 1029: 1. Vivace",646X4XckCtkVsqXBqKt4GO,0,0.331,0.232,7,-19.7,0,0.0487,0.987,0.857,0.104,0.522,84.77,317293,4
1235,Johann Sebastian Bach,"Viola da gamba Sonata No. 2 in D Major, BWV 1028: I. Adagio",656RSiQPtMOnMOPO1DcYNZ,0,0.335,0.0538,1,-25.454,1,0.0359,0.817,0.000247,0.0675,0.36,99.417,92200,3
1236,Johann Sebastian Bach,"Viola da gamba Sonata No. 3 in G Minor, BWV 1029: II. Adagio",697ckNUYbzCFktZ6gczRmK,0,0.195,0.0704,4,-25.43,1,0.0368,0.831,0.0171,0.29,0.12,95.391,262173,3
1237,Johann Sebastian Bach,"Partita No. 3 in A Minor, BWV 827: VI. Gigue",6LWkJGxJpn4c4zvUJ39dlm,0,0.309,0.709,3,-13.261,0,0.0342,0.82,0.884,0.0678,0.955,87.127,223800,1
